PI255A,MP-1101,T_wbulb,TI401,PI215,TI203,FT402,PI218,TI405,PI216,SSC_gros
0.15222168,56.85786438,16.99834061,28.32641602,8.862304688,180.4664001,7071.067871,9.041015625,51.78833008,8.833007813,7.997671604
0.151000977,56.76430893,17.1013279,28.21044922,8.846679688,180.4359436,6905.560547,9.041015625,51.70288086,8.81640625,8.049268723
0.15045166,56.74092102,17.38289642,28.19213867,8.838867188,180.5273438,6717.841309,9.03515625,51.55639648,8.813476563,8.041730881
0.149963379,56.83447266,16.95162201,28.0090332,8.84765625,180.4054718,6881.655273,9.018554688,51.4831543,8.81640625,8.08197403
0.148620605,56.75261307,16.53046989,27.99682617,8.821289063,180.5273438,7009.950195,9.010742188,51.32446289,8.796875,8.065087318
0.148498535,56.78769684,16.71591949,27.83203125,8.829101563,180.5273438,6705.564941,9.0078125,51.23901367,8.799804688,8.026774406
0.148376465,56.86955643,16.80800438,27.96020508,8.837890625,180.5578156,6917.482422,9.018554688,51.30004883,8.809570313,8.002621651
0.14630127,56.83447266,15.87620258,27.69165039,8.817382813,180.5578156,7236.584961,9.006835938,50.98266602,8.7890625,8.023571014
0.145690918,56.72922516,16.18736267,27.55126953,8.803710938,180.4968719,7279.89209,8.984375,50.84838867,8.779296875,8.026100159
0.145690918,56.69414139,15.57471275,27.44750977,8.826171875,180.4054718,6836.272461,9.005859375,50.81787109,8.802734375,8.072053909
0.144348145,56.75261307,15.70417881,27.41088867,8.802734375,180.4359436,7036.022461,8.987304688,50.64086914,8.77734375,8.036277771
0.144104004,56.74092102,15.4003582,27.36816406,8.79296875,180.5273438,6980.721191,8.977539063,50.60424805,8.765625,8.07212162
0.14440918,56.72922516,15.35765076,27.31323242,8.7890625,180.5578156,6941.264648,8.969726563,50.55541992,8.765625,8.040628433
0.146484375,56.69414139,16.26597977,27.61230469,8.810546875,180.4816437,7062.430664,8.9921875,50.90942383,8.786132813,8.027104378
0.149414063,56.86955643,16.52637863,28.01513672,8.857421875,180.2988281,6750.018066,9.05859375,51.32446289,8.825195313,8.063588142
0.148986816,56.77600098,16.48041153,28.32641602,8.842773438,180.2988281,7128.237305,9.010742188,51.34887695,8.8125,8.088252068
0.151489258,56.83447266,18.04345131,28.58276367,8.865234375,180.3902283,6803.606445,9.043945313,51.66625977,8.8359375,8.062275887
0.157226563,56.7175293,18.66483307,29.29077148,8.915039063,180.2226563,7147.049805,9.075195313,52.49633789,8.87890625,8.058316231
0.156433105,56.76430893,18.47622871,29.04052734,8.90625,180.2226563,7193.866211,9.055664063,52.43530273,8.873046875,8.056575775
0.157348633,56.70583725,18.47097015,29.2175293,8.911132813,180.3140564,7112.808105,9.078125,52.6184082,8.875976563,8.046025276
0.153869629,56.76430893,17.68996239,28.84521484,8.896484375,180.2835999,7215.045898,9.047851563,52.16674805,8.864257813,7.999032974
0.152893066,56.65905762,18.22801971,28.73535156,8.8828125,180.3140564,6939.505859,9.045898438,51.91650391,8.848632813,8.081859589
0.153991699,56.75261307,18.31651306,29.04052734,8.896484375,180.375,7229.834473,9.075195313,52.2644043,8.864257813,8.045247078
0.154846191,57.20869446,17.63010406,28.67431641,8.965820313,180.3140564,7223.5,9.114257813,52.11791992,8.927734375,8.019104004
0.154785156,57.22038651,18.05907249,28.83911133,8.963867188,180.375,7412,9.127929688,52.23999023,8.923828125,7.94609499
0.154052734,57.20869446,17.76877213,28.79638672,8.959960938,180.375,6916.600098,9.118164063,52.11791992,8.920898438,8.000954628
0.153442383,57.16191483,17.72268105,28.69262695,8.9609375,180.2835999,7135.511719,9.114257813,52.00805664,8.923828125,8.001864433
0.151794434,57.16191483,17.42926407,28.53393555,8.944335938,180.375,7010.385742,9.1015625,51.82495117,8.905273438,8.01604557
0.151123047,57.25547028,17.11791992,28.37524414,8.9375,180.3445282,7064.591309,9.09375,51.69067383,8.901367188,7.983388424
0.150756836,57.0098877,17.42196083,28.46069336,8.896484375,180.4054718,7085.726563,9.064453125,51.71508789,8.861328125,8.024028778
0.149719238,57.17361069,16.98115921,28.2043457,8.919921875,180.4968719,7093.904785,9.069335938,51.45874023,8.881835938,8.005632401
0.1484375,57.24377441,16.80219269,28.125,8.923828125,180.375,7182.828125,9.076171875,51.30615234,8.885742188,8.02350235
0.148620605,57.12683105,16.82021713,28.02124023,8.901367188,180.4968719,7028.210938,9.0703125,51.19628906,8.866210938,7.992419243
0.147827148,57.33732986,16.2686615,28.02734375,8.919921875,180.4359436,6889.632813,9.099609375,51.14746094,8.883789063,7.961380959
0.147827148,57.0917511,16.30415535,27.94189453,8.892578125,180.2835999,7028.210938,9.065429688,51.14746094,8.860351563,8.021184921
0.147766113,57.18530273,16.28178596,27.95410156,8.91015625,180.4054718,7181.978027,9.068359375,51.09863281,8.876953125,7.982920647
0.14654541,57.23208237,15.91243744,27.86254883,8.915039063,180.3445282,7021.694824,9.065429688,50.93994141,8.87890625,7.968849659
0.147888184,57.15022278,16.79734802,27.92358398,8.912109375,180.4054718,7344.165527,9.078125,51.171875,8.877929688,8.030748367
0.148864746,57.18530273,16.83143234,28.17993164,8.9296875,180.3140564,6895.831543,9.079101563,51.37939453,8.892578125,8.021696091
0.149963379,57.20869446,16.62746048,28.30810547,8.9296875,180.375,7121.8125,9.079101563,51.55029297,8.892578125,7.992023468
0.152404785,57.32563782,17.79987526,28.57666016,8.970703125,180.3292999,6945.220215,9.131835938,51.85546875,8.931640625,8.017207146
0.154541016,57.04497147,17.53743362,28.70483398,8.951171875,180.2683563,7070.20459,9.098632813,52.25830078,8.909179688,7.987728596
0.155639648,57.27885818,18.8523922,28.89404297,8.998046875,180.2988281,7075.382324,9.137695313,52.28271484,8.955078125,8.021559715
0.155395508,57.31394196,18.93401146,28.90625,8.993164063,180.2378845,7134.228516,9.151367188,52.37426758,8.951171875,7.990897179
0.157165527,57.25547028,18.63870621,28.9855957,9.0078125,180.3292999,7146.623047,9.172851563,52.64282227,8.961914063,7.973165989
0.159851074,57.27885818,18.20514679,29.36401367,9.03515625,180.1769562,7059.837891,9.171875,53.05786133,8.987304688,7.971529961
0.155456543,57.26716614,17.78489304,28.85131836,8.994140625,180.2683563,6819.735352,9.139648438,52.27050781,8.953125,8.000310898
0.153381348,57.30224609,17.76856613,28.65600586,8.962890625,180.3292999,7104.651367,9.129882813,51.95922852,8.924804688,7.964364529
0.151794434,57.22038651,17.14110374,28.35693359,8.943359375,180.2378845,7380.228516,9.114257813,51.82495117,8.908203125,7.990573883
0.150695801,57.15022278,17.49152374,28.49121094,8.944335938,180.4207001,7084.434082,9.084960938,51.72729492,8.907226563,7.958443165
0.152832031,57.24377441,17.49425697,28.62548828,8.965820313,180.2683563,6700.101074,9.103515625,51.92260742,8.924804688,7.960989952
0.152770996,57.11513901,17.727005,28.63769531,8.936523438,180.2988281,7165.387207,9.110351563,51.95922852,8.89453125,8.008162498
0.150085449,57.31394196,17.15246391,28.38745117,8.9296875,180.4207001,7402.936523,9.0859375,51.64794922,8.893554688,7.935405731
0.150939941,57.16191483,17.16712761,28.28369141,8.93359375,180.2988281,6958.389648,9.083007813,51.65405273,8.896484375,7.979167461
0.150024414,57.39580154,16.79858971,28.17993164,8.926757813,180.4511719,6924.09668,9.09375,51.42211914,8.89453125,7.962869644
0.151000977,57.18530273,16.86951447,28.38745117,8.936523438,180.3597717,7040.358887,9.09375,51.58081055,8.8984375,8.009361267
0.149902344,57.24377441,16.78868294,28.23486328,8.934570313,180.2988281,7168.367676,9.083007813,51.53198242,8.8984375,7.970163822
0.150695801,57.31394196,16.55340958,28.34472656,8.9453125,180.4207001,7191.320313,9.1015625,51.60522461,8.909179688,7.971984863
0.150085449,57.16191483,16.78607559,28.16772461,8.932617188,180.2988281,7243.750488,9.10546875,51.47094727,8.895507813,7.982430458
0.148132324,57.27885818,15.74092293,28.02734375,8.92578125,180.3140564,7007.773438,9.078125,51.35498047,8.88671875,7.980687618
0.145874023,57.25547028,15.44345665,27.74047852,8.905273438,180.4054718,6968.907715,9.080078125,50.83618164,8.8671875,7.948025227
0.145507813,57.31394196,15.78544235,27.62451172,8.890625,180.375,6986.838867,9.07421875,50.84838867,8.857421875,7.946249485
0.14654541,57.13852692,16.19449234,27.88696289,8.905273438,180.2835999,6893.175781,9.078125,51.10473633,8.870117188,7.983223915
0.149169922,57.16191483,16.1320858,28.13720703,8.907226563,180.4207001,6802.260742,9.084960938,51.30004883,8.872070313,7.994185448
0.146606445,57.22038651,16.16931725,27.72216797,8.90234375,180.2988281,6968.469727,9.075195313,50.93383789,8.86328125,7.993985653
0.149047852,57.30224609,17.51067543,28.11279297,8.931640625,180.3597717,6974.160645,9.1015625,51.29394531,8.893554688,8.004878998
0.150512695,57.18530273,16.72053528,28.32641602,8.930664063,180.2683563,6992.951172,9.07421875,51.59912109,8.895507813,8.016980171
0.15057373,57.27885818,17.33537674,28.38745117,8.951171875,180.2988281,7107.228516,9.102539063,51.68457031,8.912109375,8.029474258
0.153198242,57.10344315,17.33285522,28.44238281,8.948242188,180.3292999,7009.515137,9.120117188,51.92871094,8.913085938,8.008563995
0.165100098,60.38955307,17.35186768,28.76586914,9.6328125,180.3292999,6948.29541,9.7109375,53.46069336,9.551757813,7.562754154
0.16217041,60.34277725,16.42035484,28.63769531,9.583984375,180.3597717,7012.99707,9.657226563,53.28369141,9.494140625,7.525825024
0.159301758,60.36616516,16.4563942,28.09448242,9.55859375,180.4511719,6701.467773,9.634765625,52.67333984,9.473632813,7.556174278
0.160339355,60.89241028,16.19989014,28.18603516,9.654296875,180.3597717,7161.126953,9.729492188,52.84423828,9.571289063,7.475199223
0.16027832,60.9391861,16.55475235,28.23486328,9.61328125,180.3597717,6774.388184,9.721679688,52.80761719,9.576171875,7.500012398
0.147705078,57.15022278,16.21418381,27.90527344,8.90625,180.4207001,6972.410156,9.071289063,51.4831543,8.874023438,8.013608932
0.151916504,57.33732986,16.40441895,28.01513672,8.951171875,180.4207001,6973.723145,9.114257813,51.22680664,8.913085938,7.96999836
0.151367188,57.17361069,16.89847565,27.99682617,8.934570313,180.3292999,6817.049805,9.064453125,51.66625977,8.895507813,8.023729324
0.150085449,57.06835938,16.499897,27.94799805,8.9140625,180.3902283,7265.205078,9.071289063,51.4465332,8.879882813,7.964829922
0.151611328,57.31394196,16.52858162,28.03955078,8.954101563,180.2988281,6882.985352,9.088867188,51.65405273,8.9140625,7.986077309
0.152648926,57.20869446,16.46545792,28.13720703,8.94140625,180.4207001,6821.972168,9.098632813,51.81274414,8.90625,7.966047764
0.149230957,57.23208237,16.49655342,27.85644531,8.926757813,180.2683563,7122.669434,9.084960938,51.38549805,8.888671875,7.991013527
0.148071289,57.29055405,15.85241985,27.55737305,8.926757813,180.3292999,6983.34375,9.096679688,51.15966797,8.889648438,7.980638504
0.148376465,57.23208237,15.95586205,27.57568359,8.923828125,180.3597717,7045.125,9.088867188,51.12304688,8.889648438,8.008131981
0.149414063,57.36071777,16.14080811,27.76489258,8.932617188,180.2988281,6936.426758,9.098632813,51.28173828,8.896484375,7.94824028
0.148498535,57.16191483,16.21953583,27.68554688,8.915039063,180.3597717,6645.219238,9.086914063,51.33056641,8.877929688,7.971650124
0.148132324,57.22038651,15.87931347,27.70385742,8.905273438,180.3292999,6751.826172,9.061523438,51.22070313,8.872070313,7.978244305
0.149780273,57.23208237,16.31659317,27.8503418,8.918945313,180.4207001,7202.345215,9.090820313,51.33666992,8.88671875,7.962375641
0.151184082,57.1969986,16.41537285,27.88696289,8.938476563,180.3902283,6830.913574,9.083007813,51.51977539,8.903320313,7.972592831
0.152038574,57.23208237,16.48172569,28.10668945,8.95703125,180.3292999,7090.462402,9.124023438,51.72729492,8.91796875,8.017990112
0.153930664,57.24377441,17.2787056,28.3996582,8.96875,180.3597717,6958.389648,9.134765625,52.03857422,8.9296875,7.98855114
0.154296875,57.23208237,17.44269371,28.22265625,8.96875,180.3292999,6673.631348,9.12109375,51.94091797,8.930664063,8.017186165
0.154541016,57.20869446,17.56564331,28.39355469,8.95703125,180.3597717,6583.393066,9.104492188,52.07519531,8.921875,7.97871685
0.155578613,57.36071777,17.39641762,28.515625,9.002929688,180.2988281,6890.075684,9.16015625,52.25830078,8.958984375,8.003108978
0.155456543,57.15022278,17.54725647,28.43017578,8.978515625,180.3597717,6773.486816,9.134765625,52.22167969,8.940429688,7.996766567
0.155395508,57.22038651,17.22059631,28.50952148,8.99609375,180.2988281,7012.562012,9.141601563,52.20947266,8.95703125,8.033317566
0.155578613,57.20869446,17.17843437,28.46679688,8.983398438,180.2988281,7027.776855,9.1328125,52.21557617,8.944335938,8.004922867
0.151306152,57.15022278,16.59784317,28.07617188,8.932617188,180.4054718,6791.484863,9.100585938,51.66625977,8.900390625,8.007183075
0.152648926,57.18530273,16.72814178,28.23486328,8.9296875,180.3140564,6673.173828,9.084960938,51.8371582,8.893554688,8.007259369
0.153259277,57.11513901,16.64768982,28.10668945,8.932617188,180.3445282,7003.416992,9.087890625,51.7578125,8.8984375,7.986507416
0.151794434,57.27885818,16.74405479,28.15551758,8.953125,180.4054718,6937.746094,9.09375,51.69677734,8.91796875,8.012358665
0.151855469,57.22038651,16.8740387,28.07006836,8.950195313,180.375,6716.023926,9.1171875,51.80664063,8.913085938,7.981157303
0.151916504,57.13852692,16.64881516,28.08837891,8.935546875,180.4359436,7005.595703,9.094726563,51.73339844,8.900390625,7.992154598
0.150085449,57.27885818,16.20685005,27.89306641,8.939453125,180.3140564,7059.405273,9.095703125,51.42822266,8.903320313,7.986228943
0.149902344,57.30224609,16.03564453,27.72216797,8.938476563,180.4054718,7011.691406,9.096679688,51.28173828,8.903320313,7.991094112
0.149353027,57.29055405,16.05993271,27.75878906,8.926757813,180.3445282,6756.344727,9.087890625,51.33056641,8.889648438,8.0147295
0.149108887,57.36071777,15.85875511,27.68554688,8.932617188,180.3140564,6943.462402,9.092773438,51.22070313,8.89453125,7.984076023
0.147888184,57.20869446,15.96512699,27.67333984,8.90625,180.4359436,7165.812988,9.068359375,51.171875,8.875,7.975931644
0.148925781,57.27885818,15.95860958,27.75878906,8.91796875,180.3140564,7129.949707,9.087890625,51.24511719,8.881835938,7.965137482
0.149719238,57.15022278,16.22775078,27.79541016,8.916992188,180.3445282,6681.400391,9.080078125,51.34277344,8.87890625,8.007235527
0.149780273,57.24377441,16.16641998,27.86865234,8.938476563,180.3140564,6974.160645,9.102539063,51.29394531,8.900390625,8.005290031
0.160705566,60.31938553,16.6061058,27.8503418,9.567382813,180.375,6938.186035,9.62109375,52.43530273,9.479492188,7.549635887
0.163696289,60.88071442,16.78029442,28.41796875,9.643554688,180.375,6871.89209,9.754882813,53.16772461,9.595703125,7.501914501
0.164855957,60.88071442,17.43140411,28.65600586,9.629882813,180.375,7252.592285,9.7421875,53.3996582,9.611328125,7.51627779
0.165222168,59.94516754,18.10719681,28.88793945,9.543945313,180.3445282,6944.780762,9.612304688,53.54614258,9.45703125,7.64915657
0.165710449,59.88669586,17.70921516,28.93676758,9.549804688,180.2835999,6956.635254,9.6328125,53.49731445,9.4609375,7.661273956
0.164916992,59.31367493,18.29895401,29.19921875,9.427734375,180.3445282,6765.372559,9.529296875,53.47900391,9.353515625,7.724807262
0.164794922,59.33706284,18.00101471,28.97338867,9.428710938,180.375,6946.099121,9.518554688,53.34472656,9.357421875,7.678598881
0.159606934,59.18503571,17.46478844,28.56445313,9.364257813,180.4054718,7136.367188,9.442382813,52.75878906,9.296875,7.689166069
0.159851074,59.36045074,17.29348373,28.55224609,9.399414063,180.375,7134.228516,9.498046875,52.74658203,9.327148438,7.706801414
0.161804199,59.69958496,17.20999718,28.55834961,9.462890625,180.4054718,6971.534668,9.541015625,52.99072266,9.393554688,7.639661789
0.162109375,60.03872299,17.17897224,28.68041992,9.516601563,180.4054718,7280.311035,9.594726563,53.08837891,9.43359375,7.642892838
0.161682129,59.664505,17.07316971,28.53393555,9.469726563,180.3445282,7223.5,9.553710938,53.07617188,9.39453125,7.63412714
0.159851074,59.80483627,17.03411484,28.3996582,9.475585938,180.4664001,7116.239746,9.575195313,52.71606445,9.40234375,7.652184486
0.158813477,59.7697525,16.55471039,28.35693359,9.455078125,180.3140564,6826.891113,9.534179688,52.58178711,9.3828125,7.631201744
0.149719238,57.39580154,16.49670219,28.14941406,8.926757813,180.4664001,6897.601563,9.09375,51.40380859,8.893554688,7.979912758
0.145263672,57.33732986,15.63346672,27.63671875,8.877929688,180.4968719,6765.372559,9.041992188,50.83007813,8.846679688,7.940877438
0.147155762,57.39580154,15.63556671,27.34985352,8.912109375,180.4054718,7179.00293,9.083007813,50.95214844,8.876953125,7.96496582
0.146606445,57.27885818,15.83667946,27.41699219,8.899414063,180.4968719,7003.853027,9.061523438,50.87890625,8.865234375,7.987037659
0.147155762,57.24377441,15.74252415,27.57568359,8.901367188,180.375,6938.186035,9.044921875,51.01318359,8.864257813,7.98790741
0.145751953,57.1969986,15.4091444,27.35595703,8.866210938,180.4968719,6968.907715,9.040039063,50.80566406,8.836914063,7.957042694
0.146606445,57.25547028,15.41930962,27.51464844,8.8984375,180.4359436,6762.665527,9.0703125,50.90332031,8.868164063,8.004285812
0.145507813,57.20869446,15.28136826,27.22167969,8.874023438,180.4968719,6716.478516,9.026367188,50.77514648,8.844726563,7.959709644
0.147094727,57.25547028,15.54854012,27.44750977,8.900390625,180.4359436,6658.523438,9.052734375,50.87890625,8.8671875,8.011528015
0.147399902,57.27885818,15.88572121,27.66113281,8.903320313,180.4968719,6937.306641,9.099609375,51.13525391,8.872070313,7.956404686
0.147521973,57.3841095,15.81579494,27.54516602,8.91796875,180.4054718,7091.753418,9.07421875,51.09863281,8.880859375,7.969956398
0.15057373,57.40749741,16.27645874,27.91748047,8.9375,180.5273438,6942.143555,9.098632813,51.45263672,8.905273438,7.948567867
0.151611328,57.30224609,16.74759293,27.89306641,8.950195313,180.4359436,6996.441406,9.112304688,51.58691406,8.913085938,7.987740517
0.15222168,57.31394196,17.51926613,28.09448242,8.942382813,180.4054718,7083.14209,9.095703125,51.73339844,8.903320313,7.997527122
0.154785156,57.08005524,17.37576675,28.49731445,8.948242188,180.4359436,7138.932617,9.08984375,52.16064453,8.916015625,7.99465704
0.156921387,57.24377441,17.61942673,28.46069336,9.008789063,180.4664001,7007.773438,9.168945313,52.24609375,8.967773438,8.022933006
0.15625,57.0917511,18.25600052,28.56445313,8.981445313,180.375,7148.330566,9.153320313,52.39868164,8.940429688,8.026396751
0.160095215,57.27885818,18.24111557,29.0222168,9.002929688,180.4359436,6813.915527,9.158203125,52.76489258,8.966796875,7.963338375
0.158203125,57.25547028,17.63726807,28.70483398,9.008789063,180.3445282,6906.88623,9.159179688,52.64282227,8.965820313,8.009653091
0.153747559,57.11513901,17.15352821,28.2409668,8.9375,180.4664001,6721.474609,9.111328125,52.04467773,8.90234375,7.984982014
0.151977539,57.18530273,16.70094681,28.15551758,8.92578125,180.4207001,6914.834961,9.064453125,51.76391602,8.889648438,7.965145588
0.151611328,57.3841095,16.61720467,28.07006836,8.950195313,180.4816437,7184.952148,9.116210938,51.70288086,8.9140625,7.955842018
0.152709961,57.1969986,16.56388092,28.0090332,8.946289063,180.3292999,7253.854492,9.1171875,51.73339844,8.91015625,7.995045662
0.152160645,57.1969986,16.88996315,28.03955078,8.920898438,180.4816437,7130.377441,9.106445313,51.64794922,8.885742188,7.964130878
0.15032959,57.23208237,16.58817101,28.05175781,8.9296875,180.3597717,7000.366211,9.08984375,51.53808594,8.892578125,8.005105972
0.15032959,57.22038651,16.61951828,27.88085938,8.91796875,180.4816437,7061.998535,9.083007813,51.59912109,8.884765625,7.956242561
0.151245117,57.36071777,16.41184998,27.98461914,8.943359375,180.3902283,7014.302734,9.110351563,51.54418945,8.908203125,7.981704712
0.15045166,57.1969986,16.25798225,28.01513672,8.903320313,180.4664001,6858.111328,9.083984375,51.61132813,8.873046875,7.954648972
0.150634766,57.25547028,16.26699066,27.79541016,8.940429688,180.4664001,6956.196777,9.10546875,51.44042969,8.900390625,7.99979353
0.149719238,57.0917511,16.3724575,27.87475586,8.904296875,180.4664001,7170.496094,9.059570313,51.42211914,8.873046875,7.980700016
0.14251709,57.1969986,14.10934067,26.93481445,8.853515625,180.4968719,7048.156738,9.028320313,50.44555664,8.823242188,8.01206398
0.140930176,57.25547028,13.92131424,26.69677734,8.841796875,180.4968719,7063.294922,9.015625,50.04272461,8.815429688,7.951597691
0.140136719,57.26716614,14.07360172,26.64794922,8.842773438,180.4664001,7058.973145,9.000976563,50.00610352,8.811523438,7.98851347
0.139465332,57.29055405,14.41472912,26.36108398,8.829101563,180.5882874,7033.419922,9.028320313,49.76196289,8.797851563,7.989778042
0.143981934,57.16191483,15.5560627,27.10571289,8.87109375,180.5273438,7412.823242,9.041992188,50.49438477,8.842773438,8.006523132
0.148193359,56.98649979,16.42627335,27.68554688,8.897460938,180.375,6985.965332,9.068359375,51.15356445,8.862304688,8.024245262
0.150512695,57.20869446,16.77201843,27.86254883,8.927734375,180.4359436,7002.981445,9.087890625,51.29394531,8.89453125,7.972764969
0.15637207,57.37241364,18.43862915,28.53393555,9.014648438,180.3140564,6936.426758,9.159179688,52.25219727,8.970703125,7.986991405
0.155944824,57.17361069,17.47450829,28.61938477,8.971679688,180.3445282,6894.503418,9.124023438,52.36206055,8.935546875,8.002847672
0.15447998,57.30224609,17.73016548,28.55834961,8.959960938,180.4359436,6703.744141,9.13671875,52.31323242,8.923828125,7.946998119
0.155334473,57.36071777,17.53022003,28.37524414,8.994140625,180.375,7123.526367,9.134765625,52.22167969,8.95703125,7.990747929
0.155090332,57.15022278,17.86648178,28.60717773,8.961914063,180.4054718,7317.522949,9.126953125,52.27050781,8.926757813,7.97014904
0.152160645,57.34902573,17.24787331,28.40576172,8.965820313,180.375,7544.626465,9.116210938,51.86157227,8.9296875,7.984879971
0.149963379,57.37241364,16.76824379,27.9296875,8.924804688,180.5273438,6933.346191,9.088867188,51.38549805,8.891601563,7.949298382
0.149230957,57.26716614,16.71160316,27.99682617,8.905273438,180.5578156,7237.850098,9.088867188,51.40991211,8.875,7.979707718
0.15032959,57.23208237,16.73091316,28.07006836,8.918945313,180.4359436,6862.115234,9.079101563,51.50756836,8.8828125,7.991952419
0.14831543,57.16191483,16.70236206,27.82592773,8.915039063,180.5121155,6792.383789,9.08203125,51.2878418,8.877929688,7.964130402
0.147277832,57.43088531,16.25788498,27.80151367,8.915039063,180.542572,7150.464844,9.072265625,51.15356445,8.875976563,7.982505322
0.146728516,57.43088531,16.13630104,27.59399414,8.901367188,180.4511719,7042.525879,9.060546875,51.0559082,8.870117188,7.976264
0.145751953,57.27885818,16.20007896,27.62451172,8.877929688,180.6035156,7036.022461,9.021484375,50.97045898,8.848632813,7.989295006
0.147460938,57.33732986,16.87656021,27.87475586,8.909179688,180.4816437,7153.025391,9.083984375,51.20239258,8.875,7.98125124
0.147338867,57.30224609,16.27316284,27.74047852,8.91015625,180.542572,7109.804199,9.075195313,51.15356445,8.880859375,7.953675747
0.148864746,57.31394196,16.74341583,27.9296875,8.913085938,180.4816437,7126.524414,9.075195313,51.30004883,8.8828125,7.971424103
0.147766113,57.26716614,16.34319687,27.78930664,8.89453125,180.542572,6982.906738,9.056640625,51.23901367,8.861328125,7.958751678
0.14654541,57.16191483,16.30773926,27.56347656,8.889648438,180.4816437,7097.775391,9.07421875,50.98266602,8.857421875,8.030506134
0.146118164,57.17361069,16.0604763,27.6550293,8.873046875,180.4816437,6893.618164,9.052734375,51.00708008,8.848632813,7.983870506
0.144592285,57.15022278,15.80859089,27.31933594,8.86328125,180.542572,6973.723145,9.048828125,50.72631836,8.836914063,7.964084625
0.145751953,57.18530273,16.69783401,27.5390625,8.896484375,180.4816437,6943.901855,9.041015625,50.87890625,8.861328125,7.994029999
0.150878906,57.24377441,16.95980453,28.17993164,8.936523438,180.4511719,7052.052734,9.087890625,51.63574219,8.903320313,7.985946655
0.164489746,60.42463684,17.47456741,28.46069336,9.608398438,180.3902283,7224.345215,9.677734375,53.33862305,9.521484375,7.562844753
0.162780762,60.29599762,17.01565933,28.49121094,9.599609375,180.3292999,6814.363281,9.641601563,53.27758789,9.512695313,7.578547955
0.164794922,60.41294098,17.12742996,28.54003906,9.61328125,180.3902283,7286.177246,9.662109375,53.38745117,9.528320313,7.568543434
0.165771484,60.42463684,17.40490341,28.71704102,9.6171875,180.3902283,7157.290527,9.694335938,53.57055664,9.530273438,7.541453838
0.165771484,60.45972061,17.57983017,28.79638672,9.62109375,180.3292999,6987.712402,9.678710938,53.62548828,9.528320313,7.554892063
0.163635254,60.42463684,16.89845848,28.30810547,9.607421875,180.3597717,6889.189941,9.674804688,53.24707031,9.518554688,7.56183672
0.163635254,60.45972061,16.7867527,28.37524414,9.61328125,180.4207001,6815.258789,9.662109375,53.21044922,9.532226563,7.576142311
0.164855957,61.52390289,16.69277954,28.63769531,9.6875,180.542572,6886.088379,9.834960938,53.44238281,9.721679688,7.442002773
0.163696289,61.53559875,16.8378582,28.52783203,9.68359375,180.4816437,7430.915527,9.817382813,53.41796875,9.715820313,7.417921543
0.162414551,61.61745834,16.26684189,28.48510742,9.669921875,180.5730438,7239.536621,9.799804688,53.24707031,9.677734375,7.388196468
0.162475586,61.48881912,16.39841461,28.19824219,9.669921875,180.6035156,7010.820801,9.8046875,53.13720703,9.672851563,7.423214912
0.160705566,61.51221085,16.17684364,28.22875977,9.665039063,180.5730438,6917.92334,9.815429688,52.99682617,9.662109375,7.417420387
0.163024902,62.03845596,16.57953644,28.28369141,9.747070313,180.6644592,7048.589844,9.876953125,53.16772461,9.802734375,7.361884594
0.161376953,62.07353592,16.15455246,27.99682617,9.732421875,180.5730438,7199.802734,9.8671875,52.92358398,9.788085938,7.358230114
0.143310547,57.16191483,15.59405136,27.70385742,8.8359375,180.6035156,7138.932617,8.998046875,50.76904297,8.805664063,8.045343399
0.14276123,57.10344315,15.73283005,27.6184082,8.8359375,180.5121155,7038.624512,9.014648438,50.54931641,8.806640625,7.983248711
0.141540527,57.15022278,15.38601398,27.27661133,8.841796875,180.542572,6999.930176,9.009765625,50.37841797,8.813476563,8.013326645
0.140014648,57.18530273,15.14663315,27.19116211,8.83203125,180.5121155,6797.324219,9.000976563,50.18310547,8.80078125,7.994102001
0.139404297,57.10344315,13.87888527,27.18505859,8.818359375,180.5121155,7090.893066,8.9921875,50.14648438,8.786132813,8.009649277
0.141052246,57.11513901,15.08647728,27.33764648,8.833007813,180.6035156,7138.932617,9.000976563,50.32958984,8.803710938,8.017606735
0.141906738,57.12683105,15.1302681,27.33764648,8.834960938,180.5121155,7382.295898,9.009765625,50.37841797,8.802734375,8.006411552
0.141052246,57.15022278,15.59368229,27.40478516,8.8359375,180.6035156,7016.912598,9.013671875,50.34179688,8.806640625,7.995525837
0.143249512,56.91633606,15.8473196,27.66723633,8.829101563,180.5121155,7096.915527,8.994140625,50.53100586,8.80078125,8.04488945
0.145202637,57.12683105,16.72755051,27.8137207,8.876953125,180.542572,7179.428223,9.04296875,50.92773438,8.845703125,7.986811161
0.165771484,61.85134506,17.80397224,28.515625,9.75390625,180.4207001,6883.87207,9.875,53.38745117,9.73046875,7.39610815
0.167907715,61.46543121,18.0257988,28.94287109,9.698242188,180.4511719,7079.694336,9.84375,53.79638672,9.748046875,7.454310894
0.167602539,61.37187576,18.50382042,28.71704102,9.692382813,180.4816437,7423.108398,9.829101563,53.82080078,9.725585938,7.448036194
0.166809082,61.39526749,18.41543579,28.72924805,9.684570313,180.4511719,7180.27832,9.811523438,53.80859375,9.721679688,7.440320492
0.167297363,60.8339386,17.98940277,28.9855957,9.629882813,180.3140564,7060.702148,9.76171875,53.78417969,9.624023438,7.506611824
